timestamp,lp_token_total_supply,lp_token_virtual_price,pool_balance_0,pool_balance_1,block,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,tokens,pool_address,upper_bound_nav_percent
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-12,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-19,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-20,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-26,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-27,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-13,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-19,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-20,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-26,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-27,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-02,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-03,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,"['0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE', '0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84']",0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,100.0
