timestamp,block,tokens,balances,lastChangeBlock,rate,lp_token_total_supply,invariant_data,protocol_swap_fee_percent,lastInvariant,amplificationParameter,unscaled_invariant,delta,scaled_invariant,lp_token_virtual_price,pool_balance_0,pool_balance_1,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,pool_address,upper_bound_nav_percent
2023-03-28,16922137.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1711602283735269138002' '551295789402163033618'],16910797.0,1001892892265300853,2319.697184870084,['2324088121729164887796' '50000'],0.5,2324088121729164887796,50000,2324088121729164885613,0.0,2.3240881217291648e+21,1.0018928922653008,1711.602283735269,551.295789402163,1689.3210913973794,551.295789402163,2240.6168807995423,0.753953567820377,0.246046432179623,0.9659092123806794,1781.5055031421016,551.295789402163,2332.8012925442645,0.7636764900790614,0.23632350992093865,1.0056490596098706,-3.9516615512580313,0.7015838398811,0.0,15.638277215714592,2.750942209877816,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,100.0
2023-03-29,16929248.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1575416604886407977241' '463873122256259029172'],16924183.0,1001899369415214763,2090.409864785937,['2094366785450298614945' '50000'],0.5,2094366785450298614945,50000,2094380325348374345737,1.3539898075730792e+16,2.0943735553993364e+21,1.0018961308402579,1575.4166048864079,463.873122256259,1537.8886172724706,463.873122256259,2001.7617395287295,0.7682675649673134,0.2317324350326866,0.9575929454072467,1639.7578911975068,463.873122256259,2103.6310134537657,0.779489311913753,0.22051068808624702,1.006324668138314,-4.842544784400473,0.6803054121975197,0.0,18.368421895684804,2.7798246736251624,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,100.0
2023-03-30,16936361.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1575416604886407977241' '463873122256259029172'],16924183.0,1001899369415214763,2090.409864785937,['2094366785450298614945' '50000'],0.5,2094366785450298614945,50000,2094380325348374345737,1.3539898075730792e+16,2.0943735553993364e+21,1.0018961308402579,1575.4166048864079,463.873122256259,1522.2169268278826,463.873122256259,1986.0900490841416,0.7664390280439863,0.2335609719560137,0.9500959991343717,1639.7578911975068,463.873122256259,2103.6310134537657,0.779489311913753,0.22051068808624702,1.006324668138314,-5.5875276423427565,0.6462901415876436,0.0,18.391352110436593,2.7520264268889107,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-03-31,16943479.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1575416604886407977241' '463873122256259029172'],16924183.0,1001899369415214763,2090.409864785937,['2094366785450298614945' '50000'],0.5,2094366785450298614945,50000,2094380325348374345737,1.3539898075730792e+16,2.0943735553993364e+21,1.0018961308402579,1575.4166048864079,463.873122256259,1579.9902926938325,463.873122256259,2043.8634149500915,0.7730410364688748,0.2269589635311253,0.9777333380310029,1642.4454091179125,463.873122256259,2106.3185313741715,0.7797706684213493,0.2202293315786507,1.007610309756103,-2.9651316025470242,1.0029291233718098,0.0,17.454971106298068,2.072772314038508,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-01,16950603.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1574121096958842630613' '475873122256259029172'],16946826.0,1002531548807015823,2102.7362006734447,['2108059379993728560798' '50000'],0.5,2108059379993728560798,50000,2108059379993728560274,0.0,2.1080593799937285e+21,1.002531548807016,1574.1210969588426,475.873122256259,1569.1948553186085,475.873122256259,2045.0679775748674,0.7673069416398713,0.2326930583601287,0.9725746752825638,1641.0947815813577,475.873122256259,2116.9679038376166,0.775210043858671,0.224789956141329,1.0067681828845738,-3.396363550548389,1.3336684602458064,21.81519405429173,17.278965415544683,2.350482334962675,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-02,16957717.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1574121096958842630613' '475853293842612141844'],16950661.0,1002531551817932215,2102.715834879196,['2108038968973579374363' '50000'],0.5,2108038968973579374363,50000,2108038968973579373092,0.0,2.1080389689735793e+21,1.002531551817932,1574.1210969588426,475.8532938426121,1570.093234355635,475.8532938426121,2045.9465281982473,0.76741655400854,0.23258344599146,0.9730019122226232,1641.0947815813577,475.8532938426121,2116.94807542397,0.775217304870687,0.224782695129313,1.0067685040026304,-3.3539579005263516,1.6534588326385424,0.0,17.06833676372541,2.297923792098623,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-03,16964816.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1574121096958842630613' '475853293842612141844'],16950661.0,1002531551817932215,2102.715834879196,['2108038968973579374363' '50000'],0.5,2108038968973579374363,50000,2108038968973579373092,0.0,2.1080389689735793e+21,1.002531551817932,1574.1210969588426,475.8532938426121,1548.221466622578,475.8532938426121,2024.0747604651901,0.7649033014307992,0.2350966985692008,0.9626002367464342,1641.0947815813577,475.8532938426121,2116.94807542397,0.775217304870687,0.224782695129313,1.0067685040026304,-4.387132402393943,1.5707858910066153,0.0,17.3351676104824,2.6290973803563182,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-04,16971894.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1574121096958842630613' '475853293842612141844'],16950661.0,1002531551817932215,2102.715834879196,['2108038968973579374363' '50000'],0.5,2108038968973579374363,50000,2108038968973579373092,0.0,2.1080389689735793e+21,1.002531551817932,1574.1210969588426,475.8532938426121,1572.5829585171,475.8532938426121,2048.436252359712,0.7676992421441238,0.23230075785587628,0.9741859638762828,1641.7368098303828,475.8532938426121,2117.5901036729947,0.7752854563226204,0.22471454367737967,1.0070738368670977,-3.2656863664660114,1.5846335943171068,0.0,14.180678742870207,2.192920447731137,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-05,16978915.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1575651415088426611975' '476384774088253698565'],16975879.0,1002682092010907458,2105.1467298731754,['2110792927099156080482' '50000'],0.5,2110792927099156080482,50000,2110792927099156079087,0.0,2.1107929270991562e+21,1.0026820920109074,1575.6514150884266,476.3847740882537,1581.044755663752,476.3847740882537,2057.4295297520057,0.7684563348589271,0.23154366514107302,0.9773330763865355,1643.3328621347084,476.3847740882537,2119.717636222962,0.7752602677132487,0.2247397322867513,1.0069215633015112,-2.938509611211463,1.597605817979915,3.8832361900705235,19.068309855955597,1.953487848577721,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
2023-04-06,16985957.0,"['0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['1421113122253163603485' '472330981150945037412'],16985626.0,1002699823875066368,1942.338526940554,['1947582498869049243427' '50000'],0.5,1947582498869049243427,50000,1947582498869049243310,0.0,1.9475824988690493e+21,1.0026998238750664,1421.1131222531635,472.33098115094504,1435.5031308943292,472.33098115094504,1907.8341120452742,0.7524255499108424,0.2475744500891576,0.9822356327608716,1482.1564416127032,472.33098115094504,1954.4874227636483,0.7583351135188845,0.24166488648111548,1.0062547777612332,-2.3869844428267597,1.5748299741334106,0.0,20.15551919124529,1.5709717726139778,0xB08885e6026bab4333A80024Ec25a1a3e1FF2b8A,20.0
