timestamp,tokens,balances,lastChangeBlock,rate,lp_token_total_supply,invariant_data,protocol_swap_fee_percent,block,lastInvariant,amplificationParameter,unscaled_invariant,delta,scaled_invariant,lp_token_virtual_price,pool_balance_0,pool_balance_1,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,pool_address,upper_bound_nav_percent
2022-10-16,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['89033607219327655392510' '77570915187671153808733'],15756755.0,1024635382427604227,170434.95137746033,['174633598630590043300352' '50000'],0.5,15756957.0,174633598630590043300352,50000,174633681583674179318376,82953084136018024,1.7463364010713213e+23,1.0246351390705832,89033.60721932765,77570.91518767115,96566.66929482429,77570.91518767115,174137.58448249544,0.554542372812868,0.445457627187132,1.0217246115019856,97084.40270788713,77570.91518767115,174655.31789555828,0.5558628496267283,0.4441371503732718,1.0247623300501971,-0.29643151969323017,1.4511223372383317,0.022388571270048896,0.0,0.22232363976992717,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-17,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['88469056768977205238184' '77912640447379712270643'],15764081.0,1024674841281096058,170175.98574831046,['174375013944204925854996' '50000'],0.5,15764114.0,174375013944204925854996,50000,174375051186504091500782,37242299165645786,1.743750325653545e+23,1.0246747318581977,88469.0567689772,77912.64044737972,96163.32894641216,77912.64044737972,174075.96939379186,0.5524216196026059,0.44757838039739417,1.0229173559849358,96482.01128200373,77912.64044737972,174394.65172938345,0.5532395077787104,0.44676049222128955,1.0247900193586208,-0.18273630093089716,1.446762718904305,0.0,0.0,0.13705222569815978,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-18,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['85921634905978957226042' '78456698669465224765061'],15771245.0,1024716852294446850,168007.6725719325,['172160013761309316944092' '50000'],0.5,15771268.0,172160013761309316944092,50000,172160293399226729705598,279637917412761506,1.7216015358026802e+23,1.0247160200767478,85921.63490597895,78456.69866946523,93335.74479279635,78456.69866946523,171792.44346226158,0.543305298601797,0.456694701398203,1.0225273693301635,93716.95705303714,78456.69866946523,172173.6557225024,0.5443164731547762,0.4556835268452238,1.0247963863006686,-0.22141149215951303,1.4206801853548063,0.050049920720479424,0.0,0.16605861911964356,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-19,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['87242839031625176279750' '80598727576961377471253'],15778210.0,1024762653407135825,171513.22946414576,['175760346791648956225402' '50000'],0.5,15778436.0,175760346791648956225402,50000,175760352120104957313006,5328456001087604,1.7576034945587694e+23,1.0247626378734769,87242.83903162518,80598.72757696138,95014.47881201896,80598.72757696138,175613.20638898032,0.541044040853986,0.458955959146014,1.0239047269860408,95173.55246811447,80598.72757696138,175772.28004507587,0.5414593953250634,0.45854060467493657,1.024832198625357,-0.09049985359166296,1.41500796605769,0.24550045507994622,0.0,0.06787489019374267,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-20,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['84524991489408474787132' '83684657545849098076842'],15785415.0,1024815509708159933,171643.86928707024,['175902758176655537015707' '50000'],0.5,15785590.0,175902758176655537015707,50000,175903299391709649265745,541215054112250038,1.759030287841826e+23,1.0248139331442654,84524.99148940848,83684.6575458491,92075.38845812548,83684.6575458491,175760.04600397457,0.5238698472805551,0.47613015271944503,1.0239809131197113,92222.71403851485,83684.6575458491,175907.37158436395,0.5242686148276935,0.47573138517230656,1.0248392343694088,-0.08375179451688997,1.3742282793821656,0.45280689401743124,0.0,0.06281384588765783,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-21,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['84087896306506657228682' '84122261391976045964811'],15792740.0,1024861684002175203,171614.21424128054,['175880800772865516890731' '50000'],0.5,15792755.0,175880800772865516890731,50000,175880832606028838706323,31833163321815592,1.7588081668944718e+23,1.0248615912558854,84087.89630650666,84122.26139197605,91708.29942544116,84122.26139197605,175830.56081741722,0.521572012277611,0.4784279877223889,1.0245687491259245,91761.83038544116,84122.26139197605,175884.09177741723,0.5217176235674942,0.4782823764325057,1.0248806752693194,-0.030435361981319985,1.3769884962462915,0.32041336166249845,0.0,0.022826521485982597,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-22,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['85772706302418539788928' '82277066807702048623217'],15799829.0,1024907696299168426,171610.4481718796,['175884865693744999082833' '50000'],0.5,15799920.0,175884865693744999082833,50000,175884869096708970373893,3402963971291060,1.7588486739522697e+23,1.0249076863843758,85772.70630241853,82277.06680770205,93412.75126852625,82277.06680770205,175689.81807622832,0.5316913199147165,0.4683086800852834,1.0237711045440716,93614.99639111968,82277.06680770205,175892.06319882174,0.5322297930254012,0.46777020697459876,1.0249496174187123,-0.1149825176391292,1.4127283736935845,0.22892958700546484,0.0,0.08623688822935505,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-23,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['86071276898788588031483' '83616731622063083034291'],15807019.0,1024950930736906403,173243.62760871914,['177566213156826730258071' '50000'],0.5,15807086.0,177566213156826730258071,50000,177566217361794678503776,4204967948245705,1.7756621525931072e+23,1.0249509186009105,86071.2768987886,83616.73162206309,93790.8335674702,83616.73162206309,177407.56518953328,0.5286743745525666,0.4713256254474334,1.0240351557993155,93955.40662227667,83616.73162206309,177572.13824433976,0.5291111970110636,0.47088880298893643,1.0249851073621987,-0.0926795478353775,1.4123516617644938,0.12727568660934052,0.0,0.06950966087653725,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-24,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['84975684605318584751830' '84815252817209127703210'],15814057.0,1024990192288678411,173254.35057103625,['177583815753897484965285' '50000'],0.5,15814249.0,177583815753897484965285,50000,177584010106656544306157,194352759059340872,1.7758391293027702e+23,1.0249896314001397,84975.68460531859,84815.25281720913,92582.01817906009,84815.25281720913,177397.27099626922,0.5218908817430858,0.47810911825691416,1.0239123601316684,92772.25943475921,84815.25281720913,177587.51225196832,0.522403057840746,0.477596942159254,1.0250104061840306,-0.10712535655614075,1.396041635034866,0.0,0.0,0.08034401741711146,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-25,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['84186565275647064457079' '84696474764832598518608'],15821357.0,1025029602631099863,172304.4567135695,['176617134463792555707340' '50000'],0.5,15821369.0,176617134463792555707340,50000,176617168796677677884390,34332885122177050,1.7661715163023513e+23,1.0250295030025536,84186.56527564707,84696.4747648326,91834.24481961502,84696.4747648326,176530.71958444762,0.5202167930646425,0.4797832069353575,1.0245278790316124,91923.59803617414,84696.4747648326,176620.07280100673,0.520459518436175,0.47954048156382506,1.025046456544135,-0.05059063510848621,1.3898168698038298,0.030015529983629108,0.0,0.03794297633137053,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-26,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['83316373974865590759098' '85517665228661743453468'],15828349.0,1025071279549158271,172185.2392387756,['176502091676026053090235' '50000'],0.5,15828521.0,176502091676026053090235,50000,176502143505969641196498,51829943588106263,1.7650211759099785e+23,1.0250711290428087,83316.3739748656,85517.66522866175,90875.72414988012,85517.66522866175,176393.38937854185,0.5151878110061141,0.48481218899388595,1.0244396683384147,90986.14085994747,85517.66522866175,176503.8060886092,0.5154910983294616,0.48450890167053845,1.0250809353282886,-0.06255769352187873,1.3732105231022305,0.10903995345714246,0.0,0.04691827014140524,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-27,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['82311643483480754888149' '86900733509320022131750'],15835641.0,1025118493868307183,172472.04970223072,['176804212701035923789456' '50000'],0.5,15835687.0,176804212701035923789456,50000,176804287825130582227207,75124094658437751,1.7680425026308326e+23,1.02511827608202,82311.64348348076,86900.73350932002,89845.58649205975,86900.73350932002,176746.32000137976,0.5083307335131978,0.4916692664868023,1.024782394054738,89904.05461641113,86900.73350932002,176804.78812573117,0.5084933251495297,0.4915066748504702,1.0251213946316566,-0.03306931049277445,1.3561398093232948,0.32263826027499487,0.0,0.024801982869571526,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-28,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['81936332062950450099659' '87154656982092826178275'],15842639.0,1025160494252059193,172326.96077829466,['176662790300733334500625' '50000'],0.5,15842849.0,176662790300733334500625,50000,176662792284431781850780,1983698447350155,1.7666279129258257e+23,1.0251604884964352,81936.33206295045,87154.65698209283,89414.91260667471,87154.65698209283,176569.56958876754,0.5064004676169457,0.4935995323830543,1.0246195301728276,89508.44281480572,87154.65698209283,176663.09979689855,0.5066617925175629,0.4933382074824371,1.0251622787230752,-0.05294269614793528,1.355835952228909,0.1471643962165623,0.0,0.03970702211095575,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-29,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['81384481376862654588193' '87054665779013052733567'],15849862.0,1025200659753432084,171647.7531714671,['175973389796582333871189' '50000'],0.5,15850001.0,175973389796582333871189,50000,175973389796582333722354,0,1.7597338979658235e+23,1.0252006597534322,81384.48137686265,87054.66577901306,88748.61847251178,87054.66577901306,175803.28425152483,0.5048177504211899,0.49518224957881,1.0242096444799167,88918.91766371463,87054.66577901306,175973.5834427277,0.5052969651700828,0.4947030348299172,1.025201787913526,-0.09677542951115119,1.3580900029197664,0.0721747184054562,0.0,0.07258157213335571,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-30,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['80843039854817219885500' '86067065857097418996466'],15857012.0,1025242103906104227,170113.14511507674,['174407137026193385332194' '50000'],0.5,15857151.0,174407137026193385332194,50000,174407158799865707382290,21773672322050096,1.7440714791302954e+23,1.0252420399084856,80843.03985481722,86067.06585709742,88288.41461196788,86067.06585709742,174355.4804690653,0.506370171872127,0.4936298281278729,1.0249383159139098,88340.38349665157,86067.06585709742,174407.449353749,0.5065172607247503,0.49348273927524966,1.0252438119098162,-0.029797399638752345,1.363784604158721,0.10946421311393695,0.0,0.022348049729064907,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-10-31,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['80870622019699564948560' '86687588301161065000387'],15864309.0,1025282374806531055,170753.90629446096,['175070945239609724134211' '50000'],0.5,15864319.0,175070945239609724134211,50000,175070970553076791997950,25313467067863739,1.7507095789634325e+23,1.0252823006838723,80870.62201969957,86687.58830116107,88275.34929923607,86687.58830116107,174962.93760039716,0.5045374209528344,0.49546257904716556,1.0246496926323772,88383.54333633164,86687.58830116107,175071.1316374927,0.504843617046705,0.49515638295329506,1.0252833181783074,-0.06180004440685515,1.3596202050259878,0.07371772339546712,0.0,0.04635003330515002,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-01,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['76914834727187664372526' '85997838323544786492317'],15871452.0,1025326745971529436,165868.61233676696,['170069228928053752396697' '50000'],0.5,15871480.0,170069228928053752396697,50000,170069524546070341199214,295618016588802517,1.7006937673706206e+23,1.0253258548505018,76914.83472718767,85997.83832354478,84180.71079724567,85997.83832354478,170178.54912079044,0.4946611146478593,0.5053388853521408,1.0259840407615692,84071.90007366952,85997.83832354478,170069.7383972143,0.4943377985171675,0.5056622014828325,1.0253280352518876,0.06398006170975633,1.3299272182847723,0.22059899377993752,0.0,-0.06398006170975416,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-02,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['77619949572753031395323' '83795532144172223783445'],15878477.0,1025366509805509709,164478.38277665168,['168650541782291790305962' '50000'],0.5,15878617.0,168650541782291790305962,50000,168650625286149985247738,83503858194941776,1.686505835342209e+23,1.0253662559610326,77619.94957275303,83795.53214417222,84860.70102975964,83795.53214417222,168656.23317393186,0.50315781061139,0.49684218938860997,1.0254006047892226,84855.15841500931,83795.53214417222,168650.69055918153,0.5031414821585485,0.4968585178414515,1.0253669066542046,0.003286446519707319,1.3522813405846026,0.08593513215840076,0.0,-0.00328644651969928,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-03,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['78445171714342751913320' '83957434050455370571207'],15885751.0,1025408010948029595,165521.47517151825,['169726733575173940451546' '50000'],0.5,15885773.0,169726733575173940451546,50000,169727046624810204331723,313049636263880177,1.6972689009999205e+23,1.025407065301442,78445.17171434275,83957.43405045537,85755.74333020466,83957.43405045537,169713.17738066002,0.5052980838244391,0.49470191617556086,1.0253242197412644,85769.80232762622,83957.43405045537,169727.2363780816,0.5053390614136132,0.4946609385863867,1.0254091573447206,-0.008283288953272617,1.3566768227330703,0.09601475579653385,0.0,0.006212466714940731,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-04,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['78332641905506530708455' '84222260548045160213077'],15892897.0,1025450398094431619,165666.34802381697,['169882613475432137180724' '50000'],0.5,15892928.0,169882613475432137180724,50000,169882622531873771425838,9056441634245114,1.6988261800365295e+23,1.025450370761054,78332.64190550653,84222.26054804516,85559.41748617958,84222.26054804516,169781.67803422472,0.5039378717233107,0.4960621282766894,1.0248410739990244,85660.48136392582,84222.26054804516,169882.74191197098,0.5042329809364212,0.49576701906357884,1.0254511187000261,-0.05949037354166113,1.355602822012031,0.18588185205316266,0.0,0.04461778015624805,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-05,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['78664428235187678404155' '84305077671449732501096'],15899869.0,1025498807715716580,166107.45837721936,['170342996345446623095915' '50000'],0.5,15900096.0,170342996345446623095915,50000,170343000518526467492411,4173079844396496,1.7034299843198657e+23,1.0254987951543306,78664.42823518768,84305.07767144973,86061.69685320684,84305.07767144973,170366.7745246566,0.5051554042349462,0.4948445957650537,1.0256419319701142,86038.09571917758,84305.07767144973,170343.17339062731,0.5050868432624351,0.4949131567375649,1.0254998484402122,0.013855051282365385,1.3634260423951972,0.3601974551349758,0.0,-0.013855051282347552,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-06,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['80594087536151614405030' '85213642816832530768705'],15907112.0,1025538543280292479,169057.18290982535,['173374656948083704273242' '50000'],0.5,15907253.0,173374656948083704273242,50000,173374657092412241728848,144328537455606,1.7337465702024796e+23,1.0255385428534294,80594.08753615161,85213.64281683254,87981.65573858962,85213.64281683254,173195.29855542217,0.5079910163406407,0.4920089836593592,1.024477609140122,88161.50580496172,85213.64281683254,173375.14862179424,0.5085014000321343,0.4914985999678658,1.0255414507544,-0.10373462852189042,1.3779722994914951,0.03674512773505145,0.0,0.07780097139142021,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-07,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['80275324118641517799263' '85896218734486178979246'],15914195.0,1025574754849200558,169387.92740773153,['173719972163038108399346' '50000'],0.5,15914421.0,173719972163038108399346,50000,173719982125598436679299,9962560328279953,1.737199771443183e+23,1.025574725441673,80275.32411864151,85896.21873448617,88175.75644536171,85896.21873448617,174071.97517984788,0.506547687267064,0.493452312732936,1.0276527840194976,87823.97314250955,85896.21873448617,173720.19187699573,0.5055484465772072,0.49445155342279284,1.0255759931393225,0.2024999506684988,1.3699204474058657,0.0,0.0,-0.20249995066851056,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-08,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['82954129660141826014725' '82891230858302137848790'],15921266.0,1025617544526771879,169317.31764173682,['173654721834641694936905' '50000'],0.5,15921589.0,173654721834641694936905,50000,173654811565577584203674,89730935889266769,1.7365476670010964e+23,1.025617279548159,82954.12966014183,82891.23085830214,90422.40358819792,82891.23085830214,173313.63444650004,0.5217270059391103,0.4782729940608898,1.0236025284384622,90767.08958473412,82891.23085830214,173658.32044303627,0.522676306860331,0.47732369313966894,1.0256382682041107,-0.19848516077828288,1.4106895197321967,0.10380264569697473,0.0,0.14886387058369732,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-09,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['93869033879914140613667' '70962847056766557398825'],15928657.0,1025704262457229639,169279.4908283784,['173628986952252985068977' '50000'],0.5,15928754.0,173628986952252985068977,50000,173630695289257226624587,1708337004241555610,1.736298411207551e+23,1.0256992165506171,93869.03387991415,70962.84705676656,101170.77548784415,70962.84705676656,172133.6225446107,0.5877455780704575,0.4122544219295426,1.0168604696426333,102726.70934515451,70962.84705676656,173689.5564019211,0.5914386073244545,0.40856139267554537,1.02605197801554,-0.895813133237525,1.5931991457084487,1.3228014417981946,0.0,0.6718598499281183,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-10,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['102406848831509270499869' '61023055137922293151597'],15935872.0,1025722186437333468,168595.37929982698,['172931572806063697187901' '50000'],0.5,15935900.0,172931572806063697187901,50000,172932021078650078797324,448272586381609423,1.729317969423569e+23,1.025720857004142,102406.84883150927,61023.055137922296,111213.43879432647,61023.055137922296,172236.49393224876,0.6457019430392816,0.35429805696071837,1.0215967640841834,112070.17010876739,61023.055137922296,173093.2252466897,0.6474555543641108,0.3525444456358891,1.0266783464976452,-0.49495369516624443,1.7158565582505543,0.0,0.0,0.37121527137468346,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-11,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['88861654290179184353449' '71275666438501877992283'],15943000.0,1025868320855617766,164269.74067470993,['168518638997579678465822' '50000'],0.5,15943061.0,168518638997579678465822,50000,168519123033352452861118,484035772774395296,1.6851888101546607e+23,1.0258668475600163,88861.65429017918,71275.66643850188,97212.01860426652,71275.66643850188,168487.6850427684,0.576968094609351,0.4230319053906491,1.0256769405657669,97283.73006588752,71275.66643850188,168559.3965043894,0.5771480681787691,0.4228519318212308,1.0261134875605236,-0.04254373420181309,1.5482413457726754,3.646793202880895,0.0,0.031907800651352715,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-12,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['92423431692461206905834' '65584088091138694350549'],15950185.0,1025879232994608515,162484.25363509273,['166689116414468196520245' '50000'],0.5,15950212.0,166689116414468196520245,50000,166689221492870369531664,105078402173011419,1.6668916895366927e+23,1.025878909645115,92423.4316924612,65584.08809113869,99918.10755398226,65584.08809113869,165502.19564512096,0.6037267793608747,0.39627322063912523,1.018573750640514,101183.08343856805,65584.08809113869,166767.17152970674,0.6067326231562548,0.3932673768437453,1.0263589720160367,-0.7585281161649056,1.6162631633952018,0.0,0.0,0.5688960871236819,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-13,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['97487991583543094656585' '60660666775863771207951'],15957379.0,1026032921704758393,163049.85611786737,['167294519992096472884769' '50000'],0.5,15957380.0,167294519992096472884769,50000,167294520256155942609453,264059469724684,1.672945201241262e+23,1.0260329208950076,97487.99158354309,60660.66677586377,105291.16749365146,60660.66677586377,165951.83426951524,0.6344682356607918,0.36553176433920814,1.0177981031124006,106768.23190291751,60660.66677586377,167428.8986787813,0.6376929714371259,0.3623070285628741,1.0268570771246088,-0.8822039808670401,1.7611966735921094,3.718407759472109,0.0,0.6550364557937746,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-14,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['96678786977194750801243' '61405680762759604015087'],15964494.0,1026129958496066806,162935.1435432894,['167192492807785414011371' '50000'],0.5,15964552.0,167192492807785414011371,50000,167192632081626241150186,139273840827138815,1.6719256244470583e+23,1.0261295311056409,96678.78697719474,61405.680762759606,105000.43983817051,61405.680762759606,166406.12060093012,0.6309890493149541,0.3690109506850458,1.0213028140041411,105911.57551756052,61405.680762759606,167317.2562803201,0.6329985195317708,0.3670014804682292,1.0268948284681534,-0.544555713884937,1.7878393008030808,1.6489633751158677,0.0,0.4084167854137148,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-15,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['96312391774566087450920' '62249988695055148853097'],15971546.0,1026238703721535163,163385.59570430111,['167672470283705260431281' '50000'],0.5,15971719.0,167672470283705260431281,50000,167672621942352786184367,151658647525753086,1.6767254611302904e+23,1.0262382396088732,96312.39177456609,62249.98869505515,104504.46817378243,62249.98869505515,166754.4568688376,0.6266967020616515,0.37330329793834843,1.0206190830349178,105539.69604008179,62249.98869505515,167789.68473513695,0.6289999066788916,0.37100009332110834,1.0269551854424577,-0.6169794453893358,1.8674743277574644,1.9993477913795896,0.0,0.4627345840420019,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-16,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['91491137572371512097672' '67090113691052459533565'],15978744.0,1026336421724699911,163014.24702989642,['167307057476752090843853' '50000'],0.5,15978870.0,167307057476752090843853,50000,167307458986810170420617,401510058079576764,1.6730725823178114e+23,1.026335190206396,91491.13757237152,67090.11369105247,99390.34595444212,67090.11369105247,166480.4596454946,0.597009079420402,0.4029909205795979,1.021263249554884,100284.44920059234,67090.11369105247,167374.5628916448,0.5991618288229056,0.40083817117709436,1.0267480661426405,-0.5341930283211844,1.842601267955683,1.6056202784667704,0.0,0.4006447712408839,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-17,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['91742909332142047613301' '66709524315083299795777'],15985910.0,1026426965326590721,162921.19433328666,['167226706538872957435648' '50000'],0.5,15986020.0,167226706538872957435648,50000,167226707086899185682847,548026228247199,1.6722670681288608e+23,1.0264269636447156,91742.90933214205,66709.5243150833,99593.85303969681,66709.5243150833,166303.3773547801,0.5988684933753943,0.40113150662460584,1.0207596257524023,100587.22893304183,66709.5243150833,167296.75324812514,0.6012503349892063,0.3987496650107936,1.0268569042397726,-0.5937807363611562,1.9074299773379788,1.3563482996151157,0.0,0.4453355522708637,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-18,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['92114574418131445769218' '65112687698986063045809'],15993162.0,1026481622202691312,161759.3190925638,['166042959066101955408534' '50000'],0.5,15993179.0,166042959066101955408534,50000,166042968268537644521304,9202435689112770,1.660429636673198e+23,1.026481593757852,92114.57441813145,65112.68769898606,99806.20338142042,65112.68769898606,164918.8910804065,0.6051835707090689,0.39481642929093097,1.0195325499981531,101009.94097932501,65112.68769898606,166122.62867831107,0.6080444415247376,0.3919555584752624,1.0269740847712796,-0.7246078439052145,1.9612289508187863,0.0,0.0,0.543455882928918,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2022-11-19,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['95442561930600566260514' '61577403315348665073208'],16000260.0,1026537490594685373,161839.760995362,['166134555474791612977105' '50000'],0.5,16000338.0,166134555474791612977105,50000,166134582130622550004454,26655830937027349,1.6613456880270707e+23,1.0265374082421448,95442.56193060057,61577.40331534867,103502.60660441937,61577.40331534867,165080.00991976802,0.6269844946988044,0.3730155053011957,1.0200213402718685,104674.35190485361,61577.40331534867,166251.75522020226,0.6296135145533428,0.37038648544665725,1.0272614974077148,-0.7048017621722141,2.0367194394727637,0.0,0.0,0.5233153084128731,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
