timestamp,block,tokens,balances,lastChangeBlock,rate,lp_token_total_supply,invariant_data,protocol_swap_fee_percent,lastInvariant,amplificationParameter,unscaled_invariant,delta,scaled_invariant,lp_token_virtual_price,pool_balance_0,pool_balance_1,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,pool_address,upper_bound_nav_percent
2023-03-23,16886553.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['1281296116946352300391' '3014246775446627582611'],16886398.0,1005722611619534944,4502.727916881343,['4527817747463542166256' '50000'],0.5,4527817747463542166256,50000,4528495279978092056274,6.7753251454989e+17,4.528156513720817e+21,1.0056473758372428,1281.2961169463524,3014.2467754466275,1427.0823202734603,3028.0357060520555,4455.1180263255155,0.32032424547245647,0.6796757545275436,0.9894264340562681,1429.4896779400328,3106.010549884884,4535.500227824917,0.3151779530668376,0.6848220469331624,1.0072783236181573,-1.7722896585091779,2.3944212085227856,0.33646794827752613,6.645412693083079,0.1944823406458139,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-24,16893657.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['1714877389192105090056' '4396524940842368524331'],16893270.0,1005747620671933221,6395.133458360303,['6431849279771546455818' '50000'],0.5,6431849279771546455818,50000,6431890259625346308298,4.097985379985248e+16,6.431869769698446e+21,1.0057444166845522,1714.877389192105,4396.524940842369,1909.3456095341944,4437.643601413586,6346.9892109477805,0.3008269820658914,0.6991730179341086,0.992471736872108,1913.4629539923249,4530.8370230537175,6444.299977046043,0.2969233215101547,0.7030766784898452,1.0076881145649064,-1.510028497197113,2.364523135705294,1.1575771669396206,7.357915793194028,0.1767232389835947,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-25,16900778.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['2065585368586484155026' '4736889955041304545391'],16899785.0,1005845614883021845,7135.120623757616,['7176289649777094513153' '50000'],0.5,7176289649777094513153,50000,7176829791068009827478,5.401412909153143e+17,7.176559720422552e+21,1.0058077639958822,2065.585368586484,4736.889955041304,2304.8032928519283,4798.114516884039,7102.917809735967,0.32448683126992334,0.6755131687300767,0.9954867176436479,2305.073347784065,4882.1075619432,7187.180909727265,0.3207200955056433,0.6792799044943567,1.0072963427971078,-1.172408223052446,2.357522095484695,0.0,7.299531771217146,0.10586677655739682,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-26,16907900.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['2418421630303907565191' '5108214488868550845835'],16907826.0,1005925877973682008,7908.6144714794455,['7955309820235876816574' '50000'],0.5,7955309820235876816574,50000,7955479955778327915179,1.701355424510986e+17,7.955394888007102e+21,1.0059151216305156,2418.4216303039075,5108.214488868551,2699.4229025076247,5173.670229116773,7873.093131624398,0.3428668831141684,0.6571331168858315,0.9955085255472818,2699.1275234780264,5265.367716645835,7964.495240123861,0.33889498858386546,0.6611050114161346,1.0070658101802707,-1.1476196010388013,2.3491769220040633,1.5467501173225493,8.386148633330464,0.09679732515606311,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-27,16915022.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['2622312388929542920129' '5656807366851127475353'],16914056.0,1005974338472002233,8695.971977466997,['8747924657403432544249' '50000'],0.5,8747924657403432544249,50000,8747924657403432542187,0.0,8.747924657403432e+21,1.0059743384720021,2622.312388929543,5656.807366851128,2920.936579035289,5726.974848448366,8647.911427483656,0.3377620831952964,0.6622379168047036,0.9944732400118266,2927.0150618964813,5831.481179094232,8758.496240990713,0.3341915074642303,0.6658084925357697,1.007190025874707,-1.2626004563375657,2.3300474783758447,0.0,8.491111487736127,0.1551703246822938,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-28,16922137.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['4310505146332782334730' '9217678012574275393101'],16920009.0,1006102779635552687,14211.744780540135,['14296662482439332322906' '50000'],0.5,14296662482439332322906,50000,14298475927172487646296,1.8134447331553234e+18,1.429756920480591e+22,1.0060389787173278,4310.505146332783,9217.678012574275,4803.958052775837,9335.339626640278,14139.297679416115,0.33975931207455967,0.6602406879254403,0.9949023077572277,4811.968430585267,9503.335125078649,14315.303555663915,0.33614155731132855,0.6638584426886716,1.0072868445587049,-1.2294945445160579,2.3157960250285443,0.02956097281702208,5.635739961966324,0.14237372321159988,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-29,16929248.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['4355339157949510576591' '9168380710519378632222'],16928481.0,1006233001642812244,14211.744780540135,['14296662482439332322906' '50000'],0.5,14296662482439332322906,50000,14300326609104470115075,3.664126665137792e+18,1.4298494545771901e+22,1.0061040897209574,4355.339157949511,9168.38071051938,4858.497765441635,9290.593520701957,14149.091286143594,0.3433787843463581,0.6566212156536418,0.9955914284020684,4862.721235148325,9453.639579966308,14316.360815114633,0.3396618245339599,0.6603381754660401,1.0073612379190588,-1.1683802268691394,2.309001921155404,0.05328391742170124,6.2870978499082995,0.11859217069844692,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-30,16936361.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['4273367624307998726978' '9256167059502314680548'],16934755.0,1006170905928167560,14211.792337351886,['14299491970936337535317' '50000'],0.5,14299491970936337535317,50000,14299491970936337530372,0.0,1.4299491970936337e+22,1.0061709059281676,4273.367624307999,9256.167059502315,4764.737553478471,9374.509011543178,14139.246565021649,0.3369866655600808,0.6630133344399192,0.9948953819048165,4771.7900225743115,9545.192534579144,14316.982557153457,0.3332957907523673,0.6667042092476326,1.007401615313862,-1.2414347186796162,2.298760674268131,0.12523460423963062,6.25001186804754,0.1369155420848181,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-03-31,16943479.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['4308789074400182464838' '9218204153277381107051'],16943479.0,1006326802861170710,14212.24282979181,['14299945243322729794514' '50000'],0.5,14299945243322729794514,50000,14302160888390990329914,2.2156450682605353e+18,1.430105306585686e+22,1.006248854394669,4308.7890744001825,9218.204153277382,4809.081021508619,9347.036265136974,14156.117286645593,0.3397175174611859,0.6602824825388142,0.9960509017599554,4811.975746436963,9507.036992589125,14319.012739026088,0.3360549944426023,0.6639450055573978,1.0075125306056878,-1.1376165057562138,2.2930221598402785,0.5346475834804307,6.367777653205755,0.107925600744887,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
2023-04-01,16950603.0,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xBe9895146f7AF43049ca1c1AE358B0541Ea49704']",['4294016958096156144906' '9258120102290111001912'],16948399.0,1006284860242742396,14237.476242963181,['14326928702718977001710' '50000'],0.5,14326928702718977001710,50000,14326956791359569183370,2.808864059218166e+16,1.4326942747039273e+22,1.0062838738094688,4294.0169580961565,9258.120102290111,4788.814865552413,9379.55145346272,14168.366319015133,0.33799343959122674,0.6620065604087733,0.9951459147134869,4796.029187416148,9549.040084762577,14345.069272178724,0.3343329402192373,0.6656670597807627,1.007557029587229,-1.2318027177902326,2.2761071719967854,0.0,6.301691816514104,0.13482356577849414,0x9c6d47Ff73e0F5E51BE5FD53236e3F595C5793F2,100.0
