timestamp,lp_token_total_supply,lp_token_virtual_price,pool_balance_0,pool_balance_1,block,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,tokens,pool_address
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-23,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-24,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-04-30,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-07,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-08,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-14,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-15,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-22,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-28,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-29,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-04,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-05,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-11,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-12,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-18,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-19,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-25,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-26,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-02,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-03,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-09,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-10,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-16,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-17,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-23,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-24,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-30,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-07-31,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,"['0xae78736Cd615f374D3085123A210448E74Fc6393', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0']",0x447Ddd4960d9fdBF6af9a790560d0AF76795CB08
